259.092102813,0.0,1693.91394389
259.092102813,0.494044554515,1693.91394389
259.092102813,0.98808910903,1693.91394389
259.092102813,1.48213366354,1693.91394389
259.092102813,1.97617821806,1693.91394389
259.092102813,2.47022277257,1693.91394389
259.092102813,2.96426732709,1693.91394389
259.092102813,3.4583118816,1693.91394389
259.092102813,3.95235643612,1693.91394389
259.092102813,4.44640099063,1693.91394389
259.092102813,4.94044554515,1693.91394389
259.092102813,5.43449009966,1693.91394389
259.092102813,5.92853465418,1693.91394389
259.092102813,6.42257920869,1693.91394389
259.092102813,6.91662376321,1693.91394389
259.092102813,7.41066831772,1693.91394389
259.092102813,7.90471287224,1693.91394389
259.092102813,8.39875742675,1693.91394389
259.092102813,8.89280198127,1693.91394389
259.092102813,9.38684653578,1693.91394389
259.092102813,9.8808910903,1693.91394389
259.092102813,10.3749356448,1693.91394389
259.092102813,10.8689801993,1693.91394389
259.092102813,11.3630247538,1693.91394389
259.092102813,11.8570693084,1693.91394389
259.092102813,12.3511138629,1693.91394389
259.092102813,12.8451584174,1693.91394389
259.092102813,13.3392029719,1693.91394389
259.092102813,13.8332475264,1693.91394389
259.092102813,14.3272920809,1693.91394389
259.092102813,14.8213366354,1693.91394389
259.092102813,15.31538119,1693.91394389
259.092102813,15.8094257445,1693.91394389
259.092102813,16.303470299,1694.78338048
259.092102813,16.7975148535,1694.78338048
259.092102813,17.291559408,1694.78338048
259.092102813,17.7856039625,1694.78338048
259.092102813,18.2796485171,1694.78338048
259.092102813,18.7736930716,1694.78338048
259.092102813,19.2677376261,1694.78338048
259.092102813,19.7617821806,1694.78338048
259.092102813,20.2558267351,1694.78338048
259.092102813,20.7498712896,1694.78338048
259.092102813,21.2439158441,1694.78338048
259.092102813,21.7379603987,1694.78338048
259.092102813,22.2320049532,1694.78338048
259.092102813,22.7260495077,1694.78338048
259.092102813,23.2200940622,1694.78338048
259.092102813,23.7141386167,1694.78338048
259.092102813,24.2081831712,1694.78338048
259.092102813,24.7022277257,1694.78338048
259.092102813,25.1962722803,1694.78338048
259.092102813,25.6903168348,1694.78338048
259.092102813,26.1843613893,1694.78338048
259.092102813,26.6784059438,1694.78338048
259.092102813,27.1724504983,1694.78338048
259.092102813,27.6664950528,1694.78338048
259.092102813,28.1605396073,1694.78338048
259.092102813,28.6545841619,1694.78338048
259.092102813,29.1486287164,1694.78338048
259.092102813,29.6426732709,1695.65281707
259.092102813,30.1367178254,1694.78338048
259.092102813,30.6307623799,1694.78338048
259.092102813,31.1248069344,1695.65281707
259.092102813,31.618851489,1694.78338048
259.092102813,32.1128960435,1694.78338048
259.092102813,32.606940598,1694.78338048
259.092102813,33.1009851525,1694.78338048
259.092102813,33.595029707,1694.78338048
259.092102813,34.0890742615,1694.78338048
259.092102813,34.583118816,1694.78338048
259.092102813,35.0771633706,1694.78338048
259.092102813,35.5712079251,1695.65281707
259.092102813,36.0652524796,1695.65281707
259.092102813,36.5592970341,1694.78338048
259.092102813,37.0533415886,1694.78338048
259.092102813,37.5473861431,1694.78338048
259.092102813,38.0414306976,1695.65281707
259.092102813,38.5354752522,1695.65281707
259.092102813,39.0295198067,1694.78338048
259.092102813,39.5235643612,1694.78338048
259.092102813,40.0176089157,1694.78338048
259.092102813,40.5116534702,1694.78338048
259.092102813,41.0056980247,1695.65281707
259.092102813,41.4997425793,1695.65281707
259.092102813,41.9937871338,1695.65281707
259.092102813,42.4878316883,1695.65281707
259.092102813,42.9818762428,1695.65281707
259.092102813,43.4759207973,1695.65281707
259.092102813,43.9699653518,1695.65281707
259.092102813,44.4640099063,1695.65281707
259.092102813,44.9580544609,1694.78338048
259.092102813,45.4520990154,1695.65281707
259.092102813,45.9461435699,1695.65281707
259.092102813,46.4401881244,1695.65281707
259.092102813,46.9342326789,1696.52225365
259.092102813,47.4282772334,1698.26112683
259.092102813,47.9223217879,1698.26112683
259.092102813,48.4163663425,1698.26112683
259.092102813,48.910410897,1698.26112683
259.092102813,49.4044554515,1698.26112683
259.092102813,49.898500006,1698.26112683
259.092102813,50.3925445605,1698.26112683
259.092102813,50.886589115,1698.26112683
259.092102813,51.3806336695,1698.26112683
259.092102813,51.8746782241,1698.26112683
259.092102813,52.3687227786,1698.26112683
259.092102813,52.8627673331,1698.26112683
259.092102813,53.3568118876,1699.13056341
259.092102813,53.8508564421,1698.26112683
259.092102813,54.3449009966,1698.26112683
259.092102813,54.8389455512,1698.26112683
259.092102813,55.3329901057,1699.13056341
259.092102813,55.8270346602,1699.13056341
259.092102813,56.3210792147,1699.13056341
259.092102813,56.8151237692,1699.13056341
259.092102813,57.3091683237,1699.13056341
259.092102813,57.8032128782,1699.13056341
259.092102813,58.2972574328,1699.13056341
259.092102813,58.7913019873,1699.13056341
259.092102813,59.2853465418,1699.13056341
259.092102813,59.7793910963,1699.13056341
259.092102813,60.2734356508,1699.13056341
259.092102813,60.7674802053,1699.13056341
259.092102813,61.2615247598,1698.26112683
259.092102813,61.7555693144,1699.13056341
259.092102813,62.2496138689,1699.13056341
259.092102813,62.7436584234,1699.13056341
259.092102813,63.2377029779,1699.13056341
259.092102813,63.7317475324,1699.13056341
259.092102813,64.2257920869,1698.26112683
259.092102813,64.7198366415,1699.13056341
259.092102813,65.213881196,1698.26112683
259.092102813,65.7079257505,1699.13056341
259.092102813,66.201970305,1699.13056341
259.092102813,66.6960148595,1699.13056341
259.092102813,67.190059414,1698.26112683
259.092102813,67.6841039685,1698.26112683
259.092102813,68.1781485231,1698.26112683
259.092102813,68.6721930776,1698.26112683
259.092102813,69.1662376321,1698.26112683
259.092102813,69.6602821866,1697.39169024
259.092102813,70.1543267411,1697.39169024
259.092102813,70.6483712956,1697.39169024
259.092102813,71.1424158501,1696.52225365
259.092102813,71.6364604047,1696.52225365
259.092102813,72.1305049592,1696.52225365
259.092102813,72.6245495137,1696.52225365
259.092102813,73.1185940682,1696.52225365
259.092102813,73.6126386227,1696.52225365
259.092102813,74.1066831772,1696.52225365
259.092102813,74.6007277317,1696.52225365
259.092102813,75.0947722863,1696.52225365
259.092102813,75.5888168408,1696.52225365
259.092102813,76.0828613953,1696.52225365
259.092102813,76.5769059498,1697.39169024
259.092102813,77.0709505043,1697.39169024
259.092102813,77.5649950588,1697.39169024
259.092102813,78.0590396134,1697.39169024
259.092102813,78.5530841679,1697.39169024
259.092102813,79.0471287224,1697.39169024
259.092102813,79.5411732769,1697.39169024
259.092102813,80.0352178314,1697.39169024
259.092102813,80.5292623859,1697.39169024
259.092102813,81.0233069404,1697.39169024
259.092102813,81.517351495,1697.39169024
259.092102813,82.0113960495,1697.39169024
259.092102813,82.505440604,1697.39169024
259.092102813,82.9994851585,1697.39169024
259.092102813,83.493529713,1697.39169024
259.092102813,83.9875742675,1697.39169024
259.092102813,84.481618822,1697.39169024
259.092102813,84.9756633766,1697.39169024
259.092102813,85.4697079311,1697.39169024
259.092102813,85.9637524856,1697.39169024
259.092102813,86.4577970401,1697.39169024
259.092102813,86.9518415946,1697.39169024
259.092102813,87.4458861491,1697.39169024
259.092102813,87.9399307037,1696.52225365
259.092102813,88.4339752582,1696.52225365
259.092102813,88.9280198127,1696.52225365
259.092102813,89.4220643672,1696.52225365
259.092102813,89.9161089217,1696.52225365
259.092102813,90.4101534762,1696.52225365
259.092102813,90.9041980307,1696.52225365
259.092102813,91.3982425853,1696.52225365
259.092102813,91.8922871398,1696.52225365
259.092102813,92.3863316943,1696.52225365
259.092102813,92.8803762488,1696.52225365
259.092102813,93.3744208033,1696.52225365
259.092102813,93.8684653578,1697.39169024
259.092102813,94.3625099123,1697.39169024
259.092102813,94.8565544669,1697.39169024
259.092102813,95.3505990214,1697.39169024
259.092102813,95.8446435759,1697.39169024
259.092102813,96.3386881304,1697.39169024
259.092102813,96.8327326849,1697.39169024
259.092102813,97.3267772394,1697.39169024
